,ID,A,B,C,D,AIC,chi-squared,r-squared,status
0,1459,1.2362304630668297,0.2939235539146455,-0.0027866465910930203,-0.0010323296427376246,-24.489841588193713,0.06750890309381652,0.9764413019767595,C
0,1460,1.8536295175641482,1.0886676684827092,-0.0697690265298885,0.0009740829488051324,-30.10210120572721,0.22143525657884194,0.9927521587025926,C
0,1461,2.1550498174581993,0.7368994103937236,-0.04599435558909873,0.0006573349910572402,-31.73536837028408,0.18806798784866574,0.9937080457338713,C
0,1462,2.2113436687544654,0.3477843283651768,-0.020661808694343364,0.00026296221470206005,-54.834832534009756,0.10346733716806243,0.9925087338634901,C
0,1463,3.9103017616488605,0.46401609129188576,-0.02645674702283469,0.0003201426240599397,-41.94687210341175,0.39511580017044334,0.9893499411137949,C
0,1464,1.9973349022988853,0.5582243432659701,-0.02964756931330834,0.0003672969960193238,-42.80368684735214,0.37165939640273116,0.9853549963866385,C
0,1465,-27.347221894272522,3.578933890074021,-0.09285359946002046,0.0006392421599037079,63.334410783467895,170.09059837858308,0.5653498360851041,C
0,1466,-6.8865779159333265,1.305792588478876,-0.032126339629100505,0.00015533854574665556,28.930812988031448,56.96534176671841,0.6298831407518319,C
0,1467,-8.104767642347863,1.4485118933165915,-0.03698527822644662,0.0002098451334718276,29.868326400637134,60.291191490954006,0.7030517097130742,C
0,1468,-9.043501767336828,1.4272130779100396,-0.01496231760065228,-0.00021939172583444709,54.71774308785992,156.7939951007253,0.639127118470651,C
0,1469,0.30568488688138196,0.7909031340691345,-0.018304230454375927,-1.308755245676209e-05,27.58506106431166,58.309403061192995,0.6937123720388382,C
0,1470,-15.553167042281396,2.8684551979481725,-0.10433018745409316,0.001081199319100919,33.28708542550031,69.43946926465027,0.7054761176405175,C
0,1471,-19.667051963072314,3.4038332048005127,-0.12491161052060709,0.0013264840349307833,35.73709676827142,76.81922581706269,0.6796622132006973,C
0,1472,-31.210651155472604,4.806261856742863,-0.16126228616232594,0.001542272012289684,53.88040628973657,162.347228255357,0.730583692084797,C
0,1473,-45.29447052790487,5.022802603135689,-0.11429852310929722,0.000661070782743041,84.35408415205129,363.9520678124368,0.480740445837035,C
0,1474,-10.658330190869442,1.4708740035909598,-0.016182581203768174,-0.00021711815236607384,61.41016661477593,182.91575895105868,0.6720880059369579,C
0,1475,-11.036501275590256,1.6545107582928487,-0.04128297191183509,0.00023737922801276618,35.7477321930684,76.8547559920118,0.5816324990045629,C
0,1476,-10.616893282245362,1.467756319897973,-0.01587779034174479,-0.0002235835331204235,60.9919429692949,180.29676869753948,0.6759146013716064,C
0,1477,20.100215760294684,-1.878513103999063,0.10385027342964458,-0.0016339899068051758,47.754630655402245,110.83782653606009,0.4377529041504533,C
0,1478,-7.3963326581388396,1.3524015841464365,-0.018186683241320188,-0.000203639751288326,47.51245120231022,124.51248148577133,0.6497593070021593,C
0,1479,-12.151609173889371,2.2793210265353068,-0.08093416153965896,0.0008089813552387241,14.545721200737265,29.623715362087296,0.799335901216834,C
0,1480,-7.436602341653356,1.3504359866330211,-0.018063183394563236,-0.00020551754866010032,47.309938433133375,123.46626140338097,0.6516374886974041,C
0,1481,-1.5317496843888048,0.5807078399934443,-0.018030439747396515,0.0001428312698133833,-24.88701604848012,0.006957289659185381,0.9968312528158991,C
0,1482,-0.7521612998545365,0.5634396636353296,-0.018334324474054156,0.00016669725873135973,-44.5439161107937,0.00013647824822169273,0.9998723274906146,C
0,1483,0.33239744923700587,0.5244190530131634,-0.012097677828046683,3.5948249899284726e-05,-34.00976151579812,0.01732708572124514,0.9991139137344396,C
0,1484,-62.820267736234236,6.372969684857076,-0.17785134809065856,0.0015045375348761384,9.710108388858107,7.978716301418484,0.8856424010706198,C
0,1485,24.821061088777,-2.010626991878332,0.08417893930700696,-0.0011312239968814858,-2.8428502918352194,0.9847354563871411,0.9729194468000765,C
0,1486,18.680588751265695,-1.274019313378963,0.06007789205404582,-0.0008771398801793011,-5.03225223818405,1.0878027426823123,0.9789466007433744,C
0,1487,-2.1702836325420347,0.2741251461685178,-0.008843146498454139,0.00010698482429087436,-55.42525273873056,0.0008129505761629079,0.9995157271494375,C
0,1488,11.440292890106411,-1.0013166956944781,0.029972431790874006,-0.00024146219155887118,-17.947630893309178,0.17189107902008663,0.9903295136100737,C
0,1489,6.738728963158249,-0.478851665691148,0.012312309827282427,-5.1928347665163465e-05,-30.690410768966892,0.02783972310884031,0.9982732592202518,C
0,1490,5.06484950792648,-0.5451384857449476,0.019224215985239677,-0.00017157709878426545,-46.89175210160395,0.002751060727447288,0.9997810876650456,C
0,1491,6.454527596682049,-0.7428548075838936,0.0268959715802966,-0.00025681633252164134,-3.465224509140171,120.02217596553277,0.7423674399234019,C
0,1492,23.50749624537791,-2.7345016422482518,0.09698376342673941,-0.0008982255044369904,471.44745451890356,2194.808216989432,0.775422912946191,C
0,1493,14.00224297948639,-1.965419400908121,0.08019235372558992,-0.0008010924245518794,90.52035462089728,240.6173098314879,0.8934317403313778,C
0,1494,11.930385557924936,-1.4874001465314244,0.05726329428467103,-0.0005152819683084061,89.59993216452312,238.56195001898936,0.9109916869974213,C
0,1495,18.97745663602985,-2.2255860461896892,0.10329694096864728,-0.0014529942593607744,-14.750541099327009,0.05283030432146719,0.9937949840320928,C
0,1496,13.462921872047263,-0.6254167716339922,0.05202323543214382,-0.0010257311867388813,4.1540323581706815,2.3169331291428974,0.952986646975026,C
0,1497,-0.1549224689109512,1.4276255545524206,-0.024171806738490467,-0.0001139989767010859,-11.227620178986115,0.10687598628574928,0.9972882517522937,C
0,1498,39.77907285241472,-2.9974889803199813,0.1314965609423999,-0.0018517998837490528,-28.83351067272436,0.003159744142859853,0.9998915880618452,C
0,1499,42.13378252847328,-4.879232932472639,0.20867897231655577,-0.0027588203255504303,-23.389348055637644,0.009386979601450251,0.9994092740201811,C
0,1500,18.980208571800006,-1.1626314286094632,0.09189885714198309,-0.0017063999767697867,6.355017637652821,3.5982277765714485,0.9537170054432803,C
0,1501,13.08145654048537,-0.05851272393496668,0.053022973811241145,-0.0011945377759833402,-29.818131365527684,0.0025949491428913017,0.9999292842429458,C
0,1502,-14.244720253188747,2.5005630368353966,-0.03133545173524779,-0.00025586640328215294,-5.5598520181822195,0.3320291571428721,0.988279677317399,C
0,1503,3.064219489378389,-0.21691550890333117,0.023623488667460953,-0.0004884212462338066,-12.373185992007091,0.08499190299026353,0.9916160529436585,C
0,1504,6.401662382548968,0.7504338860453893,-0.016219164692978072,-0.00011258642874862193,2.748926936929508,1.7493132805714364,0.97805803419822,C
0,1505,5.150488332328637,1.5776638985750324,-0.05162956222559176,0.00031475958171842545,-13.0643283200092,0.0740194226800332,0.9993169848386212,C
0,1506,29.617146826996553,-1.2345330362448448,0.04963412041683097,-0.0008278400677941454,-33.26427297951989,0.001302569165715468,0.9999845913445867,C
0,1507,0.6800394897815305,0.029601604745193043,0.023401405397129812,-0.0005717587542527807,-21.872208854709204,0.012714606115748973,0.9990416795372162,C
0,1508,60.308328362354324,-4.9325087864892625,0.19812683263529737,-0.0027159857705255546,-4.991418944307124,0.3720057840057453,0.9967222515134703,C
0,1509,41.040048110512174,-3.5295544544478363,0.17091344249877377,-0.002630066820659901,-31.992829967533908,0.001679720142862522,0.9999870070272082,C
0,1510,-19.52334593623248,4.004120035307789,-0.10255805848059811,0.0005432673153689886,-7.457018006821281,0.2271906630000342,0.9982073120268627,C
0,1511,27.14344391502065,2.604425242112806,-0.03430833562550442,-0.00022866610584685343,-5.5972585455899715,0.32955441428574406,0.9885447327122695,C
0,1512,5.110269500057714,-0.21736231798225994,0.06720619143560394,-0.0006955095339725349,-117.85228248413468,0.5348527287259948,0.9999102452838342,C
0,1513,3.533043959062089,-0.1243331199530257,0.041034435914575326,-0.00030248750379640243,-130.00094392199333,0.3614411126677259,0.9998852091613449,C
0,1514,2.3142061282176756,0.06508643486566845,0.02719931626858906,-0.0001013709699603214,-158.30311507032496,0.1450568694011189,0.9999450174469474,C
0,1515,3.057610371451584,-0.1087014822715493,0.03744079909787101,-0.0003084818237242776,-142.1581967792149,0.24418586671402076,0.9998989104950422,C
0,1516,-28.651009460775544,0.12367666431594757,0.08978926173359937,-0.0012374964958657667,342.4454893847334,1171.0689831509837,0.9626834602375763,C
0,1517,5.0089079350393755,1.009325715819545,-0.0013192837373745474,-0.0003193049173814691,-13.210306690057422,0.3381946492812463,0.9904710105626764,C
0,1518,0.5551056154613061,0.5349599766651191,-0.004213945744316066,-8.521841708672289e-05,-22.01203527832419,0.09618099844964349,0.9877237750859272,C
0,1519,-0.12920731110694494,0.07942283785890004,0.003565957676271639,-0.00010730740554517433,-28.504000231479573,0.03804646789889497,0.9734884113402166,C
0,1520,2.1256507033384,0.247822911386293,0.0760047691300519,-0.001522202289456161,3.2508297672545856,3.551809737005786,0.9898374216726915,C
0,1521,10.223152976572843,-0.8278119135542648,0.06263682538143828,-0.000975115443289984,-8.289297035219064,0.6830875217192408,0.9862655494639309,C
0,1522,7.749391829984978,-1.0192118001303663,0.0501129614457087,-0.0006732698812901713,-18.611530551581815,0.15633766798596602,0.9836713698127932,C
0,1523,-13.157115073404752,1.30221620983109,-0.04158237348569041,0.00045500843584706706,-47.156470098666155,1.7930716883042312,0.9845663448267016,C
0,1524,-11.659281216289367,1.267639793446995,-0.03936564001122639,0.0004218654668734111,-33.79680075298478,0.15303402720191034,0.9907747607864985,C
0,1525,-15.887662347992183,1.927310977707881,-0.07441163435483641,0.0009631091164903967,-18.981668419293914,0.27437293792070533,0.9749108010563875,C
0,1526,7.41806459673814,-0.7072838135869018,0.02248234191368269,-0.00021201718861999048,-51.51411011336289,0.004701741897253461,0.9975476700330248,C
0,1527,145.10635000204582,-15.09592939226627,0.5510330341106685,-0.006450770823573344,0.5544691327363642,3.1542482129480813,0.976425407220759,C
0,1528,-5.501270764824037,0.5780904537979605,-0.017655138967186967,0.00018601148164459525,-37.10137412822247,0.0599623019720994,0.9651285216183134,C
0,1529,1.8211122854464874,-0.11585129777253364,0.0016556085785670003,2.0703184991721135e-05,-22.13552037257851,7.489147779632091,0.8097427960815212,C
0,1530,0.7466713811492216,-0.11852349000812076,0.01356637349235718,-0.00025028387965526157,-57.488905597739176,5.837967303907391,0.7317033053316431,C
0,1531,-0.9398946728578818,0.2444897794465554,-0.011270632624751482,0.0002410470485075404,-2.209688589982015,11.101574533403893,0.4997973150442433,C
0,1532,-9.990439582256077,1.3789060624039864,-0.057953620972949024,0.0009707125540670207,-34.04138246261866,3.254603719993357,0.8661158148408499,C
0,1533,-51.289755187988234,7.2452286749724335,-0.3348760151266951,0.005177669594387022,-17.677053698726105,2.7080982104801343,0.5891958737398145,C
0,1534,2.922335370100356,-0.44982328138545874,0.027143024258004047,-0.0002861008370608993,-12.851083355498385,21.95233341612378,0.8931860522148493,C
0,1535,7.43378608452819,-0.954469103601765,0.04348603731103221,-0.0005135435777026884,13.861141414838688,28.716100893854254,0.5367027828770818,C
0,1536,0.24699924893377684,-0.02408555137243548,0.006444424734243429,-7.513165719172996e-05,-60.68315280038803,3.039700391040886,0.9200743820817677,C
0,1537,26.046071137879238,-2.9128508025913447,0.10824798492704996,-0.001232237428262394,-15.317184245097245,3.72573708312448,0.8358110305927727,C
