,ID,A,B,C,D,AIC,BIC,chi-squared
0,1283,-128.082220063,-1.53630265231,0.0116062530267,-1.78343168504e-05,10.2150018361,11.8065829273,13.4537661241
0,1284,7045.22258008,-71.3749750858,0.240009183898,-0.000268373167356,-8.92233162654,-10.4845799768,0.169478634056
0,1285,3885.10982661,-40.7037396243,0.140925524229,-0.000161828607844,-11.5323634144,-13.0946117646,0.100556575413
0,1286,4680.41300091,-47.8472193692,0.162124152283,-0.000182580244127,-8.68745256549,-10.2497009158,0.177629989894
0,1287,-43936.9626927,337.961112163,-0.865495575871,0.000737718023492,-9.66985426959,-9.88621367337,0.560820299455
0,1288,-5026.90661269,43.5164820528,-0.125700718946,0.000120944598658,-28.9403292147,-27.0007026156,0.552415875839
0,1289,-6884.22237475,64.2316095889,-0.199843992178,0.000207047223222,-29.7191630407,-28.9302647313,0.136177848459
0,1290,8084.26635539,-71.3161332056,0.20880446218,-0.000203205171845,-33.8646526318,-35.4269009821,0.00115518749606
0,1291,38124.1091833,-360.891964536,1.13704121892,-0.0011926871987,-0.204086074844,-1.03704819793,1.52869096398
0,1292,22328.4277133,-241.609742176,0.870630381821,-0.0010452343576,-88.1115651102,-84.778711734,0.0595816205194
0,1293,-1313.33149861,11.1489226289,-0.0300076226406,2.43297122493e-05,-62.2951337312,-59.4629329268,0.138305254485
0,1294,20774.8242798,-223.596341588,0.801462326108,-0.000957198234285,-87.8028662798,-84.7125113908,0.0401517031326
0,1295,10657.2632013,-113.941412722,0.405366959682,-0.000480327626867,-87.7238107409,-83.9460548242,0.123235721461
0,1296,5076.83237887,-55.7468117704,0.203212142665,-0.000246490330884,-111.723417064,-107.545327313,0.0701869655876
0,1297,28981.9094411,-251.463258139,0.726592916791,-0.000699462654472,-17.2067378333,-16.8889716666,0.342528406005
0,1298,23055.3281263,-206.334627511,0.614825267137,-0.0006103128687,-6.83858175446,-7.05494115824,0.840391651148
0,1299,11063.7459922,-104.128405783,0.324778686537,-0.000336200697144,-18.9982460993,-18.6804799326,0.273804968255
0,1300,10348.1274652,-97.2177960045,0.303683282741,-0.000315747515432,-19.0866224912,-17.8762821192,0.666258759499
0,1301,3983.72805768,-39.8772313999,0.132328908694,-0.000145995103387,-15.6748431759,-15.8912025797,0.237827346213
0,1302,5071.93627005,-57.2290006046,0.21079317803,-0.000255033176137,7.86697910881,9.07731948079,9.86785992679
0,1303,-86411.0906697,838.115946695,-2.70824303689,0.00291515602169,-0.95012783551,-1.7830899586,1.3499553214
0,1304,-972.470443344,3.52886541938,0.006361209034,-2.49045918742e-05,12.5141423266,13.303040636,14.8618265202
0,1305,-4193.21160583,41.7860470497,-0.139318479745,0.000155098729347,-54.7396900118,-51.6493351228,0.317067084807
0,1306,5154.31215467,-49.0273897477,0.154464869194,-0.000161539633926,3.04826808335,3.36603425006,4.3080055694
0,1307,2069.63799814,-22.6959891511,0.0816786803829,-9.70463767547e-05,-32.0580970384,-28.0751679442,2.69885449434
0,1308,32313.8875812,-300.823589688,0.932566118235,-0.000963027058188,-18.0752154568,-18.9081775799,0.0777614265405
0,1309,37380.653342,-342.417149979,1.04478276126,-0.00106207431359,-0.983109802499,-1.19946920628,1.9398463108
0,1310,39294.5579948,-359.560690206,1.0959464482,-0.00111294785682,-0.943500897392,-1.15986030117,1.95085387962
0,1311,-3583.66622967,31.3845387982,-0.0918080658633,8.95058220661e-05,-66.1747630001,-67.7370113504,1.80398096561e-06
0,1312,72866.227892,-643.89936785,1.89587678638,-0.00186024256376,-8.59054703847,-10.1527953887,0.181106233358
0,1313,80855.6825513,-686.048759001,1.93969106669,-0.00182769265496,-24.3861956921,-24.6025550959,0.0685159142736
0,1314,8195.38342855,-72.1121946249,0.211013366798,-0.000205565549706,-22.0230850557,-22.8560471787,0.0402724349617
0,1315,5113.49728114,-45.048066122,0.131815463295,-0.000128339287252,-68.2800793419,-69.1130414649,1.80640444882e-05
0,1316,12899.6229523,-120.296352002,0.372915689062,-0.000384568365571,-42.1385028629,-38.5770158313,1.11059885253
0,1317,-16475.7376606,133.339645139,-0.359569430514,0.000322914192262,-0.426147211281,0.362751098064,3.52889926123
0,1318,-22305.7590447,210.893508468,-0.664157435013,0.000696293183728,-18.6095279804,-18.8258873842,0.156382399713
0,1319,16343.5877604,-150.801947859,0.462892608123,-0.000472991975925,-1.93467022138,-1.61690405466,2.31083230309
0,1320,12475.0993337,-120.585674712,0.387905084885,-0.000415573994351,-29.7135799651,-29.9299393689,0.0320088090366
0,1321,6110.54624452,-59.4913561802,0.192548478145,-0.000207485273315,-25.0695936899,-25.902555813,0.0242378582166
0,1322,-223.98462909,0.712039464321,0.000892495569534,-3.35380783538e-06,-30.9423997045,-30.1535013952,0.118871913445
0,1323,29198.5422223,-280.452890469,0.897149757268,-0.000956186938561,-59.8988373598,-57.3426080414,0.109606387653
0,1324,-2244.28045139,19.3967282766,-0.056126930641,5.41487516231e-05,-76.6917096364,-71.2225263164,1.56344551533
0,1325,3994.28444064,-46.8936421653,0.181053844952,-0.00023104777479,-52.5583869449,-49.2255335686,0.482369572154
0,1326,6381.00463781,-58.8556671935,0.180298779241,-0.000183751162362,-24.8934239702,-25.109783374,0.0637267786283
0,1327,5929.92170999,-53.6929327373,0.161470404083,-0.000161605214342,-20.4493964145,-21.2823585376,0.0523498294341
0,1328,15842.510488,-141.035600219,0.417995992468,-0.000412720198797,-11.6564132904,-13.2186616406,0.0980924629495
0,1329,2089.68863039,-23.4735885712,0.0853058489276,-0.000101467804911,-25.2472702471,-25.4636296508,0.0605854880178
0,1330,-15640.6892688,122.831413791,-0.320691907547,0.000278099952106,6.30110842728,7.09000673662,7.45182409236
0,1331,7173.53474259,-62.8183895289,0.182860743379,-0.000177178926166,-4.68550339996,-3.09392230876,3.47178090353
0,1332,-4483.19560052,34.9819985256,-0.0899778045625,7.58378544638e-05,-66.6430320662,-63.0815450346,0.2846589856
0,1333,262276.673367,-2317.73083254,6.82603698588,-0.00670029471075,-3.9001010888,-0.809746199836,7.6052013715
0,1334,9339.06627251,-96.1844695579,0.325302647112,-0.000362624226248,-0.401890575624,-0.0841244089047,2.79884048728
0,1335,-5127.270165,39.4483168344,-0.100672565874,8.49508672724e-05,-36.6503886194,-38.2126369696,0.000661738687755
0,1336,17517.0582315,-168.877995914,0.54213067132,-0.000579825093505,-24.9724877613,-25.8054498844,0.0246333230374
0,1337,-8211.90933367,80.0336676979,-0.260236935329,0.000281957328868,-49.8875498357,-50.1039092394,0.00179322459967
0,1338,-8245.89116234,74.4436444757,-0.223965547512,0.000224282530481,-16.9555143843,-14.3992850658,2.35495257175
0,1339,30525.5550959,-285.743373441,0.890582377562,-0.000924575241355,-9.56786866902,-9.7842280728,0.569050910574
0,1340,13107.1421251,-120.123932961,0.366318891641,-0.000372009411679,-13.944609621,-15.5068579712,0.0620705267776
0,1341,15953.3502411,-134.966645473,0.380175977302,-0.000356779824225,-22.5272726251,-24.0895209754,0.0111533362277
0,1342,-1665.31636836,14.4577614773,-0.0420116285537,4.06471589953e-05,-34.6858642948,-33.4755239228,0.140015613655
0,1343,27723.7565616,-273.382743899,0.897783469852,-0.000982215217497,-17.0432241521,-18.6054725023,0.033399748199
0,1344,17290.2520479,-149.195042195,0.42850241516,-0.000409871548254,-25.5451823819,-25.7615417856,0.0580611355338
0,1345,6343.24786245,-56.7483050282,0.168579418618,-0.00016655345558,-44.0507411952,-45.6129895454,0.000150626043401
0,1346,17566.5332713,-153.726380457,0.447839189072,-0.000434553268493,-18.1115936096,-19.6738419599,0.026974027794
0,1347,131248.555318,-1114.93010874,3.15618422302,-0.00297763331446,-34.7801114731,-35.6130735962,0.00480422706708
0,1348,17240.3330114,-147.538564599,0.420262593407,-0.000398693572816,-32.2704928245,-31.4815945152,0.102563349708
0,1349,5365.42454587,-47.8663132509,0.141312174878,-0.00013838141943,-11.9136045171,-12.7465666401,0.217148328614
0,1350,149392.834935,-1218.78206999,3.31393194766,-0.00300339300352,-21.2649869362,-22.8272352865,0.0143563995458
0,1351,45821.1649224,-371.737724927,1.00487067526,-0.000905300026559,-23.2508521342,-24.8131004845,0.00965062581531
0,1352,3133.87901211,-30.2483530155,0.0963577825378,-0.000101699099772,-65.6845866861,-63.7449600869,0.0258492013501
0,1353,3273.28562123,-30.1015649475,0.0918348753537,-9.32101668864e-05,-53.1451366451,-52.8273704784,0.00383456017067
0,1354,1507.05379754,-15.9927145794,0.0547363504157,-6.12058514072e-05,-35.5562082732,-35.772567677,0.01389251159
0,1355,-1022.38190566,6.61283226386,-0.0121260404533,4.13806141851e-06,12.8816502565,13.6705485658,15.4812584703
0,1356,21266.9153817,-186.874842302,0.546579619494,-0.00053234760532,4.26683872796,4.58460489468,5.0168205811
0,1357,17085.6121326,-149.747720084,0.436717108082,-0.000424011625218,9.48271021692,10.2716085263,10.6118378575
0,1358,12.3151112419,-2.45444393342,0.0133470040308,-1.86210407699e-05,-21.6757927851,-21.8921521889,0.100913776956
0,1359,5896.49858932,-55.3018795005,0.171627956234,-0.000176639766025,1.99255106973,3.93217766888,7.27385131393
0,1360,23999.878478,-238.014183527,0.785956401664,-0.000864550642881,-16.8106141981,-17.0269736019,0.2022070093
0,1361,7208.06415595,-63.9892780224,0.188804563691,-0.000185381331612,-23.7838406074,-23.4660744406,0.150538180756
0,1362,20403.9473795,-208.086413438,0.706349020884,-0.000798488331015,-29.9641964104,-30.1805558142,0.0308830904033
0,1363,-4671.90208398,38.5543043878,-0.106275093032,9.76379577182e-05,-33.3144700445,-34.1474321675,0.00613352570746
0,1364,2596.35974403,-23.0769821091,0.0674736948008,-6.52379763959e-05,-30.7600960344,-29.5497556624,0.207333947967
0,1365,4691.96237295,-41.6081598526,0.122526339243,-0.000120064901567,-19.7322128996,-19.9485723034,0.133209187119
0,1366,-20294.3504226,191.341118851,-0.600471333706,0.000626824877304,9.39783236332,10.6081727353,11.5002448831
0,1367,11122.0411245,-112.887883446,0.380019173591,-0.000424835910726,15.7175816532,17.3091627444,22.1867131935
0,1368,10346.7278849,-93.4246220393,0.280478191727,-0.000280242225314,-27.0359214672,-27.2522808709,0.0469242120138
0,1369,2179.83972055,-22.7591211131,0.0785676800597,-9.0129602828e-05,-45.1804269988,-44.3915286895,0.024435659568
0,1370,21619.2811583,-191.977338434,0.567894541906,-0.000559862054874,-35.9374680125,-37.4997163628,0.000763150201117
0,1371,11800.632982,-108.625134989,0.33278636379,-0.000339542188392,-25.373477988,-26.9357263383,0.00631228411118
0,1372,-967.037959077,7.00496054894,-0.0162091894063,1.14888682274e-05,-29.6165848218,-29.2988186551,0.0726115295128
0,1373,11423.7370155,-99.1833468954,0.286531064957,-0.000275689915713,-36.1138551473,-36.9468172704,0.00384666122203
0,1374,-34705.6692829,275.214667373,-0.727168048693,0.000639979086084,-4.80361041187,-6.36585876214,0.386244701007
0,1375,68615.6274184,-617.346550058,1.8503158572,-0.00184770938303,6.57687692558,6.3605175218,5.71221493331
0,1376,6869.86767002,-69.5626163079,0.233984138906,-0.000261816452791,-15.233472166,-15.4498315698,0.253305932038
0,1377,77622.4747864,-704.843525225,2.13228689516,-0.0021493325156,-3.84462352457,-3.52685735786,1.8200493227
0,1378,16364.7655971,-160.503050322,0.523697298126,-0.000568774118365,-30.0560110539,-26.4945240223,2.17308740046
0,1379,-36145.829886,333.80369175,-1.02793473483,0.00105525215408,-56.8749175525,-54.9352909533,0.0538616541744
0,1380,29147.0783832,-275.1441838,0.864809553579,-0.000905468757231,-28.6917891183,-25.8595883139,1.29943678274
0,1381,8209.96817579,-80.8924867907,0.264365968147,-0.000287095650513,-11.3156868266,-7.13759707568,8.37061892104
0,1382,-9559.03579228,96.7110061219,-0.326575481072,0.000367592091368,-30.8713717185,-28.9317451194,0.470304779814
0,1383,6188.42494512,-65.0634407646,0.227227143468,-0.000264170423214,-32.9389820935,-30.6791846637,0.557549990132
0,1384,17843.9804019,-185.512887137,0.642009496514,-0.000740117953434,-26.1067785929,-24.5151975017,0.495235950198
0,1385,6683.66551233,-70.9178459345,0.249849538732,-0.000292851620693,-27.1263351072,-25.534754016,0.45139706403
0,1386,5884.52888912,-62.6804288858,0.221530256995,-0.000260392891819,-26.7307277861,-24.7911011869,0.664101243672
0,1387,-9607.50403269,96.666305062,-0.324687713978,0.000363571265823,-32.7904900307,-30.8508634316,0.40079674409
0,1388,-1901.42312436,19.0149769705,-0.0638328458647,7.14639647202e-05,-39.5328184363,-37.2730210064,0.335738971497
0,1389,957.845800964,-11.7553518243,0.0461364335244,-5.91224206919e-05,-37.133067524,-35.5414864328,0.18175223496
0,1390,6963.55378122,-73.6637178575,0.258727511828,-0.000302319087034,-32.3362145173,-30.3965879182,0.416260272219
0,1391,-7902.89025688,79.8527330104,-0.269374160795,0.000302895495372,-30.6270615101,-28.6874349109,0.47997793604
0,1392,507.891532616,-7.43282127932,0.032266779135,-4.42292122444e-05,-24.1212826047,-21.8614851748,1.09864924351
0,1393,6789.43011672,-71.7324401359,0.251867426831,-0.000294476504604,-45.5081827261,-43.9166016349,0.0848827000458
0,1394,3624.41155389,-33.8252614702,0.104712272895,-0.000107786882372,-18.4054157052,-19.9676640555,0.0254345897902
0,1395,-460.974274182,3.13905157803,-0.00674058219802,4.1877483599e-06,-26.772031051,-28.3342794013,0.00477210248926
0,1396,23709.180802,-214.228843812,0.644574521108,-0.000646081443242,0.463832680577,-1.09841566969,1.10760989782
0,1397,17243.0513891,-155.606727069,0.467427510621,-0.000467635752063,-6.42325844127,-7.98550679154,0.279371239022
0,1398,127142.774908,-1076.7273477,3.03867949897,-0.00285798280726,-8.06106527691,-9.62331362718,0.201337003022
0,1399,33425.7978539,-282.934868794,0.797727157737,-0.000749365891198,-3.38256522527,-3.59892462905,1.37689284994
0,1400,51261.391735,-512.311407603,1.70536213957,-0.00189120419374,-2.45156548725,-3.28452761033,1.05109437997
0,1401,33827.7310619,-309.298210057,0.941792937129,-0.000955336013234,-34.519830048,-32.9282489568,0.230490917112
0,1402,3486.71267673,-33.602424439,0.107191082957,-0.000113566464549,-44.121470769,-40.7886173928,0.792347259175
0,1403,16669.5360157,-158.988124977,0.504722461892,-0.000533631698955,-16.6757348186,-17.5086969417,0.0981888120322
0,1404,5255.93679873,-50.8584628706,0.163113242612,-0.000173768109437,-42.7733244294,-41.98442612,0.0319285107377
0,1405,15677.5556216,-156.82823957,0.521797119083,-0.000577875068695,-22.4627230734,-17.750507752,6.74481257679
0,1406,3774.06594576,-37.2937028695,0.121735638098,-0.000131711506016,2.18212497227,1.96576556849,3.04891303488
0,1407,1834.56667094,-19.4059445387,0.0675818869162,-7.79137468469e-05,-61.0673273606,-58.5110980421,0.100829612051
0,1408,4098.20063477,-42.2216301793,0.144164795311,-0.000163529794813,-56.8445008517,-54.2882715333,0.136327836536
0,1409,11613.5500166,-115.805607389,0.384236380247,-0.000424511248863,-30.7527471891,-27.9205463847,1.13262021384
0,1410,18531.5207645,-184.359346687,0.610654986158,-0.000673758571904,-24.4008109745,-21.844581656,1.38363443892
0,1411,16041.4792431,-160.204663895,0.532590080328,-0.000589703359077,-43.6124545922,-40.7802537878,0.480571093084
0,1412,19163.1233911,-193.150664,0.648212915035,-0.000724642014242,-32.6282106076,-31.4178702357,0.17200427157
0,1413,150584.934693,-1588.34861134,5.58314448946,-0.00654048969226,-10.7894756393,-10.4717094726,0.763957657681
0,1414,60532.7513766,-628.345806766,2.17286822118,-0.0025035947522,-16.2619011422,-14.670320051,1.21199516242
0,1415,-975.509209992,-2.65428238201,0.0543903537146,-0.000116473057082,-8.30335048975,-7.98558432303,1.04239685574
0,1416,5337.63229317,-54.7566214557,0.186419710502,-0.000211073615622,-14.4032364744,-14.0854703077,0.486283730594
0,1417,24684.9000349,-231.516640868,0.723177368765,-0.000752710132785,-19.905935022,-21.4681833722,0.0188404506182
0,1418,12857.2010737,-121.360043653,0.381217707426,-0.00039886951244,-39.8922071522,-40.108566556,0.00747767226583
0,1419,5809.96851843,-57.3310168956,0.187506500888,-0.000203723211274,-17.2082152955,-17.4245746993,0.191041716347
0,1420,12033.2804037,-114.277477209,0.361075954686,-0.000379939530537,-42.7468576044,-42.4290914377,0.0140671124146
0,1421,13281.8472992,-127.110396326,0.404821641291,-0.000429425057697,-25.260031799,-25.4763912028,0.0604751365162
0,1422,-57825.742855,531.88845175,-1.63046898451,0.00166577735528,-8.4452398275,-9.27820195059,0.387083891573
0,1423,20820.0260607,-202.042528928,0.652150531793,-0.000700170609785,8.79723697579,9.58613528514,9.83361347776
0,1424,9586.49620404,-96.146547234,0.319569538438,-0.00035217593447,3.3289302063,4.11782851564,5.35599675776
0,1425,20084.7015111,-194.217707624,0.624980496338,-0.000669229339027,8.85495532995,10.0652957019,10.8925669562
0,1426,13305.841214,-130.996122615,0.428817055448,-0.000466740868491,0.0482288789039,0.837127188249,3.71989131987
0,1427,1396.03778212,-15.9247026759,0.0592369943122,-7.26355988938e-05,-15.1619288297,-13.5703477385,1.33945843487
0,1428,1174.8230409,-13.971213687,0.0539264730059,-6.84417564834e-05,-49.4336802122,-44.1048621715,3.60024408824
0,1429,1091.37075364,-10.6402871915,0.0339639377827,-3.58054524792e-05,-32.109391786,-29.8495943562,0.5942896381
0,1430,14257.7649166,-148.583811165,0.515422668426,-0.000595577566176,-67.1559595441,-61.9726120801,1.66909707877
0,1431,5212.2695838,-55.8099266109,0.198381162213,-0.00023457655138,-32.4915891032,-30.2317916733,0.577071983287
0,1432,3334.20984138,-35.649126444,0.126323831669,-0.000148844061784,-229.099377357,-221.784811771,0.265618849638
0,1433,8064.54657265,-87.1132150146,0.312509305886,-0.0003728986048,-129.868447788,-125.156232467,0.0768065905928
0,1434,9063.19940109,-97.9581789321,0.35207380449,-0.0004212650063,-144.663920918,-139.631534766,0.0732708281576
0,1435,9219.34087087,-99.5580808416,0.357614252418,-0.000427770826964,-133.849667339,-128.520849298,0.176602287544
0,1436,220.999621131,-3.7438298161,0.0170697124314,-2.38074335248e-05,-120.381360809,-115.198013345,0.232462036964
0,1437,4429.83440699,-40.1314509935,0.120891388152,-0.000121301965289,-79.1064424054,-74.5644655417,0.521136950777
0,1438,-25476.9847252,209.753663227,-0.57560792841,0.000526317256794,-18.7846379015,-19.0009973053,0.152518909481
0,1439,13742.9858939,-144.2518837,0.50398341069,-0.000586491717114,-33.4413307143,-32.652432405,0.0900520246263
0,1440,17918.2674505,-171.680361878,0.547424250211,-0.000581306814553,-16.7588554678,-17.5918175908,0.0968379377995
0,1441,-1162.16833587,10.5179186,-0.0317809769397,3.17235550573e-05,-22.0998717618,-21.7821055951,0.185807808234
0,1442,-3865.35779388,29.0650734896,-0.0721015384982,5.8658443872e-05,-39.9716276165,-41.5338759667,0.000340570770579
0,1443,-7259.68480638,60.3271896798,-0.166022232358,0.000150891701642,-12.4771662502,-12.1594000835,0.618657024644
0,1444,-822.545624499,5.29963919265,-0.0102088987653,4.88281547021e-06,-35.8758856929,-37.4381340431,0.000772607634555
0,1445,8942.87337152,-86.328480369,0.277042939119,-0.000295925976816,-80.2460852649,-76.067995514,0.31421679584
0,1446,61288.0916254,-548.294195473,1.63389280137,-0.00162207285002,8.31006541854,7.47710329545,6.31821694239
0,1447,-2123.13869019,17.0393226306,-0.0453592441902,3.98174818441e-05,-15.3870464808,-16.2200086039,0.121713955905
0,1448,10173.0818812,-91.0294262669,0.270975495091,-0.000268598951843,-14.3359355753,-13.5470372659,0.752355714601
0,1449,10177.4517118,-88.3891368784,0.255043455088,-0.000244786074161,-37.8913920958,-37.5736259291,0.0258102786193
0,1450,17764.5685555,-151.046573008,0.427403545559,-0.000402718479011,-34.369604279,-34.5859636827,0.0164588745285
0,1451,50212.1462546,-459.551465973,1.40070011577,-0.00142207206498,-0.750531269866,-0.432765103147,2.6794863962
0,1452,38634.6968188,-358.86014203,1.11015952215,-0.00114411065889,-3.31473759418,-2.99697142746,1.9446837013
0,1453,-4637.11964409,39.1076187553,-0.109628012561,0.00010182709467,-25.1608230047,-25.9937851278,0.0238721119617
0,1454,-6017.16922013,49.7880577515,-0.137561827727,0.000126717770991,-20.8093386097,-21.6423007328,0.0493016876772
0,1455,16323.1883118,-147.067450375,0.440359732928,-0.000438545681896,2.14831589827,3.73989698947,6.46190386826
0,1456,-11927.1892209,102.288345333,-0.291459804114,0.000275501445345,-13.3091601067,-14.871408457,0.0704822686783
0,1457,-3821.91916134,36.6106563532,-0.11660463798,0.00012303710959,-14.2164386272,-15.0494007503,0.147935294229
0,1458,6616.28315503,-62.3163957251,0.194727251661,-0.000202236718385,-16.5244175016,-14.9328364104,1.18341316112
0,1459,-2146.57337367,18.9437099865,-0.055691005296,5.43084480626e-05,-17.6888194729,-17.3710533062,0.322497178237
0,1460,2354.16417776,-24.3927144259,0.0833400244405,-9.43066408063e-05,-14.9990411243,-14.210142815,0.698916195112
0,1461,-2330.34533252,21.3780083636,-0.0653809652733,6.63917202257e-05,-18.9223799978,-19.1387394015,0.149547062503
0,1462,-3243.12611045,25.8593209965,-0.0677758675462,5.79730430504e-05,-9.68066560815,-9.36289944143,0.877532173515
0,1463,43404.0750179,-396.178791879,1.20480548801,-0.00122093512075,-25.4793150625,-25.6956744663,0.0586100470581
0,1464,5568.81311622,-52.186597451,0.161940867577,-0.000166758499761,2.75804755659,3.96838792857,5.92031613501
0,1465,9592.86084162,-87.6784554582,0.266227059386,-0.000268844645285,0.91412475698,2.12446512896,4.9233912361
0,1466,4650.89061682,-44.0019233456,0.137616562712,-0.000142673748602,0.978287516402,2.18862788838,4.95508263449
0,1467,-13034.4664639,112.740156232,-0.325207631332,0.000312631027027,-3.7900231532,-3.00112484385,2.42837426027
0,1468,4367.40115443,-43.1676365012,0.140533011321,-0.00015122497157,5.96474025177,7.17508062375,8.15849012514
0,1469,11806.1156604,-117.10032771,0.386389272242,-0.000424474570853,-32.416088531,-31.6271902217,0.100917500151
0,1470,5319.50561341,-49.7374387425,0.15441818613,-0.000159465836227,-33.0739750917,-33.2903344955,0.019805401443
0,1471,898.496331701,-10.224545843,0.037767722004,-4.58718613354e-05,-25.7086918938,-25.390925727,0.118345739238
0,1472,434.873367736,-5.70675021302,0.0231702172001,-3.02376597866e-05,-23.3466706351,-23.5630300389,0.0794851032041
0,1473,10409.9187615,-98.8606281782,0.311113948878,-0.000324984770917,-2.32984618742,-2.54620559119,1.60034276843
0,1474,15201.6007557,-137.049370726,0.411164045546,-0.000410765431633,-8.91506934132,-9.1314287451,0.624672149125
0,1475,32921.2727392,-346.17488556,1.21248472538,-0.0014150161295,-25.2988853453,-26.1318474684,0.0233290770357
0,1476,28023.1236072,-262.561640521,0.819133050708,-0.000851206288773,0.232695462735,0.550461629455,3.02989654242
0,1477,48123.4810845,-454.675319479,1.43100022261,-0.00150056911128,4.06778882016,3.85142941638,3.99149439071
0,1478,18583.6304393,-156.268495727,0.437484026232,-0.00040798994325,-34.9558712124,-32.6960737825,0.477424890839
0,1479,382300.720986,-4070.6182329,14.4459439877,-0.0170874050173,-1.99665695429,-2.82961907738,1.13388521274
0,1480,42149.3832059,-441.37752705,1.53969042442,-0.001789631186,-4.93581220892,-3.34423111773,3.39367140171
0,1481,22294.0953981,-219.058334217,0.717161692505,-0.000782562694058,-57.3510977697,-57.5674571735,0.000617420056563
0,1482,85051.3174432,-833.878101653,2.72492088237,-0.0029680850732,-37.9431024054,-39.5053507557,0.000510978742388
0,1483,40548.8506391,-412.329632523,1.3958857346,-0.00157372060747,-27.2127751963,-28.7750235466,0.00436945440918
0,1484,37556.7482177,-376.28873244,1.25557130571,-0.0013956180183,-11.9868249901,-12.8197871132,0.214514481704
0,1485,-7008.09434287,67.8453301773,-0.219394793638,0.000236655736199,-12.8852680801,-13.7182302032,0.184682241516
0,1486,27404.4926848,-278.663690882,0.943627203682,-0.00106453337507,-24.2406063519,-25.8028547022,0.00791747166807
0,1487,-184.667602163,-1.59307598339,0.0161243641976,-2.95906692644e-05,-24.728678799,-26.2909271492,0.00718113487837
0,1488,3796.20850137,-40.6868892475,0.14407687815,-0.000169109561754,-56.0793042307,-52.9889493417,0.291601308316
0,1489,5027.02015603,-52.5459461102,0.182068531454,-0.000209581027706,-18.4027672487,-18.0850010819,0.294963291965
0,1490,-1239.02177509,10.7730658582,-0.0312005322532,2.98508318473e-05,-31.0328165765,-31.2491759802,0.0265107092569
0,1491,3373.28228108,-36.2351148354,0.128517246261,-0.000151046890307,-71.6253310535,-66.4419835895,1.41446381604
0,1492,14485.1079469,-147.585708937,0.500092132163,-0.000563977535065,-19.1228305864,-19.3391899902,0.145325396836
0,1493,-3672.67778284,34.9038297665,-0.110784136829,0.000117135330931,-69.3713571235,-66.2810022346,0.127056793702
0,1494,8864.10149434,-91.9200769849,0.316838592997,-0.000363440391925,-20.2893042162,-20.50566362,0.123018684986
0,1495,8921.91942628,-91.8658097293,0.314333805923,-0.000357832645667,-41.4348632657,-38.3445083768,0.728265039447
0,1496,33211.7695158,-332.768141523,1.11007787127,-0.00123334913271,-26.9711120905,-28.5333604407,0.00458582843584
0,1497,14210.5967781,-148.164811184,0.513607008728,-0.000592409588317,-11.3192021566,-11.5355615603,0.443092878317
0,1498,3148.81128634,-33.5886044482,0.118223467438,-0.000137839180592,-23.9579843939,-23.6402182272,0.147296678121
0,1499,16694.0670462,-171.98672303,0.58948971699,-0.000672690782392,-26.2226148174,-27.0555769405,0.0200002667702
0,1500,18021.6891133,-183.31508722,0.620314161311,-0.000698713523135,-17.3893618352,-17.605721239,0.186161343764
0,1501,24766.6223271,-255.752428821,0.879249631125,-0.00100679350046,-8.70661786305,-9.53957998614,0.370583369272
0,1502,3424.52298834,-35.6401316026,0.122787200636,-0.000140467471707,-22.9823424071,-22.6645762404,0.166401579374
0,1503,2937.7939971,-30.9068090476,0.107427482954,-0.000123828128171,-55.0483502538,-52.4921209353,0.154989755168
0,1504,5669.14277483,-58.9291250741,0.203190498169,-0.000232824735253,-19.2453541133,-18.9275879466,0.26547682706
0,1505,8009.34315108,-83.5825262833,0.289623054238,-0.000333687170405,-15.4653808899,-15.1476147232,0.425823188409
0,1506,10055.9257394,-103.907647038,0.356974721806,-0.000408204702356,-23.6760035086,-24.5089656317,0.0305749433916
0,1507,11320.434863,-117.121119808,0.402853224915,-0.000461117335624,-20.2308797782,-20.447239182,0.124049738558
0,1508,17716.515838,-182.200328266,0.62356378714,-0.000710633217642,-16.3972055212,-17.9594538714,0.0380063057665
0,1509,11371.2560108,-117.694415151,0.404917484232,-0.000463528935502,-24.3017449153,-24.5181043191,0.0693475237898
0,1510,11045.05537,-115.410216724,0.40075047255,-0.00046292829833,-20.9304139977,-21.1467734015,0.112252314173
0,1511,18813.0086518,-194.697736485,0.670427152376,-0.000768580758263,-21.7124776983,-22.5454398214,0.0424121607744
0,1512,-3638.19963705,34.5796385763,-0.109807548981,0.000116185117535,-36.6704761134,-37.5034382365,0.00350585839366
0,1513,12213.1455249,-126.095589764,0.432793901664,-0.000494268430563,-11.1739209865,-10.8561548198,0.728113321405
0,1514,16023.9235994,-164.226661502,0.560016534658,-0.00063581142662,-18.8596644758,-19.6926265989,0.068231340829
0,1515,13495.9959464,-137.537646261,0.466140461993,-0.000525864253726,-90.0808211129,-86.5193340813,0.0774159266893
0,1516,-23184.9331085,227.936453221,-0.747285924116,0.000816625316083,-11.1829699177,-12.745218268,0.107834668598
0,1517,21490.2652869,-221.430860586,0.759477846658,-0.000867558662463,-12.2771848568,-13.1101469799,0.204380599357
0,1518,5573.49327821,-59.9025295079,0.212994799601,-0.00025119627741,-56.734232979,-54.7946063798,0.0544968288564
0,1519,6423.92439745,-69.0713222058,0.245897134884,-0.000290479810757,-12.3214832832,-13.1544454063,0.20287719955
