,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
21780,MTD2644,Prorocentrum minimum,growth rate,0.73,day^-1,8.44907e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.449074074074074e-06
21781,MTD2644,Prorocentrum minimum,growth rate,0.68,day^-1,7.87037e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.87037037037037e-06
21782,MTD2644,Prorocentrum minimum,growth rate,0.6,day^-1,6.944439999999999e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,6.944444444444444e-06
21783,MTD2644,Prorocentrum minimum,growth rate,0.49,day^-1,5.6713e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,5.671296296296296e-06
21784,MTD2644,Prorocentrum minimum,growth rate,0.72,day^-1,8.33333e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.333333333333334e-06
21785,MTD2644,Prorocentrum minimum,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.4074074074074075e-06
21786,MTD2644,Prorocentrum minimum,growth rate,0.74,day^-1,8.56481e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.564814814814816e-06
21787,MTD2644,Prorocentrum minimum,growth rate,0.68,day^-1,7.87037e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.87037037037037e-06
21788,MTD2644,Prorocentrum minimum,growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.217592592592592e-06
21789,MTD2644,Prorocentrum minimum,growth rate,0.59,day^-1,6.8287e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,6.828703703703703e-06
21790,MTD2644,Prorocentrum minimum,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.796296296296296e-06
21791,MTD2644,Prorocentrum minimum,growth rate,0.72,day^-1,8.33333e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.333333333333334e-06
21792,MTD2644,Prorocentrum minimum,growth rate,0.74,day^-1,8.56481e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.564814814814816e-06
21793,MTD2644,Prorocentrum minimum,growth rate,0.66,day^-1,7.638889999999998e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.638888888888888e-06
21794,MTD2644,Prorocentrum minimum,growth rate,0.68,day^-1,7.87037e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.87037037037037e-06
21795,MTD2644,Prorocentrum minimum,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,5.324074074074074e-06
21796,MTD2644,Prorocentrum minimum,growth rate,0.59,day^-1,6.8287e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,6.828703703703703e-06
21797,MTD2644,Prorocentrum minimum,growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,8.217592592592592e-06
21798,MTD2644,Prorocentrum minimum,growth rate,0.63,day^-1,7.291669999999999e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.291666666666667e-06
21799,MTD2644,Prorocentrum minimum,growth rate,0.78,day^-1,9.02778e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,9.027777777777777e-06
21800,MTD2644,Prorocentrum minimum,growth rate,0.54,day^-1,6.25e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,6.25e-06
21801,MTD2644,Prorocentrum minimum,growth rate,0.48,day^-1,5.55556e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,5.555555555555555e-06
21802,MTD2644,Prorocentrum minimum,growth rate,0.43,day^-1,4.97685e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,4.976851851851851e-06
21803,MTD2644,Prorocentrum minimum,growth rate,0.66,day^-1,7.638889999999998e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.638888888888888e-06
21804,MTD2644,Prorocentrum minimum,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,5.787037037037037e-06
21805,MTD2644,Prorocentrum minimum,growth rate,0.29,day^-1,3.3564800000000003e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,3.356481481481481e-06
21806,MTD2644,Prorocentrum minimum,growth rate,0.56,day^-1,6.48148e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,6.481481481481482e-06
21807,MTD2644,Prorocentrum minimum,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,7.175925925925926e-06
21808,MTD2644,Prorocentrum minimum,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,5.324074074074074e-06
21809,MTD2644,Prorocentrum minimum,growth rate,0.14,day^-1,1.62037e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,1.6203703703703705e-06
21810,MTD2644,Prorocentrum minimum,growth rate,0.28,day^-1,3.24074e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,3.240740740740741e-06
21811,MTD2644,Prorocentrum minimum,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,2.8935185185185184e-06
21812,MTD2644,Prorocentrum minimum,growth rate,0.29,day^-1,3.3564800000000003e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,3.356481481481481e-06
21813,MTD2644,Prorocentrum minimum,growth rate,0.09,day^-1,1.04167e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,1.0416666666666667e-06
21815,MTD2644,Prorocentrum minimum,growth rate,0.26,day^-1,3.00926e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,3.0092592592592593e-06
21816,MTD2644,Prorocentrum minimum,growth rate,0.12,day^-1,1.38889e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.07e-15,m^3,1.3888888888888887e-06
21817,MTD2645,Prorocentrum minimum,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,4.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,2.69e-15,m^3,2.8935185185185184e-06
21818,MTD2645,Prorocentrum minimum,growth rate,0.44,day^-1,5.09259e-06,s^-1,10.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,1.6399999999999998e-15,m^3,5.092592592592592e-06
21819,MTD2645,Prorocentrum minimum,growth rate,0.66,day^-1,7.638889999999998e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,1.6399999999999998e-15,m^3,7.638888888888888e-06
21820,MTD2645,Prorocentrum minimum,growth rate,0.94,day^-1,1.08796e-05,s^-1,20.0,celsius,Chromista,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,minimum,1.1099999999999999e-15,m^3,1.0879629629629628e-05
21821,MTD2646,Pseudo-nitzschia granii,growth rate,0.58,day^-1,6.713e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,6.712962962962962e-06
21822,MTD2646,Pseudo-nitzschia granii,growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,7.4074074074074075e-06
21823,MTD2646,Pseudo-nitzschia granii,growth rate,0.74,day^-1,8.56481e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,8.564814814814816e-06
21824,MTD2646,Pseudo-nitzschia granii,growth rate,0.88,day^-1,1.01852e-05,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,1.0185185185185185e-05
21825,MTD2646,Pseudo-nitzschia granii,growth rate,0.84,day^-1,9.72222e-06,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,9.722222222222223e-06
21826,MTD2646,Pseudo-nitzschia granii,growth rate,0.95,day^-1,1.09954e-05,s^-1,14.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,1.099537037037037e-05
21827,MTD2646,Pseudo-nitzschia granii,growth rate,0.79,day^-1,9.14352e-06,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,9.143518518518519e-06
21828,MTD2646,Pseudo-nitzschia granii,growth rate,0.89,day^-1,1.03009e-05,s^-1,17.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,1.0300925925925926e-05
21829,MTD2646,Pseudo-nitzschia granii,growth rate,0.51,day^-1,5.90278e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,5.902777777777778e-06
21830,MTD2646,Pseudo-nitzschia granii,growth rate,0.58,day^-1,6.713e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,granii,4.25e-16,m^3,6.712962962962962e-06
21831,MTD2647,Pseudo-nitzschia multiseries,growth rate,0.17,day^-1,1.96759e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,multiseries,1.65e-15,m^3,1.9675925925925925e-06
21832,MTD2647,Pseudo-nitzschia multiseries,growth rate,0.22,day^-1,2.5463e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,multiseries,1.65e-15,m^3,2.546296296296296e-06
21833,MTD2647,Pseudo-nitzschia multiseries,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,multiseries,1.65e-15,m^3,3.472222222222222e-06
21834,MTD2647,Pseudo-nitzschia multiseries,growth rate,0.45,day^-1,5.208330000000001e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,multiseries,1.65e-15,m^3,5.208333333333333e-06
21835,MTD2647,Pseudo-nitzschia multiseries,growth rate,0.42,day^-1,4.86111e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,multiseries,1.65e-15,m^3,4.861111111111111e-06
21836,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,3.472222222222222e-06
21837,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,3.819444444444444e-06
21838,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.49,day^-1,5.6713e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,5.671296296296296e-06
21839,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,5.787037037037037e-06
21840,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,5.324074074074074e-06
21841,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,5.324074074074074e-06
21842,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.34,day^-1,3.93519e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,3.935185185185185e-06
21843,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.34,day^-1,3.93519e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,3.935185185185185e-06
21844,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.23,day^-1,2.662e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,2.662037037037037e-06
21845,MTD2648,Pseudo-nitzschia turgiduloides,growth rate,0.25,day^-1,2.8935200000000005e-06,s^-1,8.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,turgiduloides,2.82e-16,m^3,2.8935185185185184e-06
21848,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,1.736111111111111e-06
21849,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,0.65,day^-1,7.52315e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,7.523148148148148e-06
21850,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,0.96,day^-1,1.11111e-05,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,1.111111111111111e-05
21851,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,1.38,day^-1,1.59722e-05,s^-1,18.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,1.597222222222222e-05
21852,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,1.67,day^-1,1.93287e-05,s^-1,22.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,1.9328703703703702e-05
21853,MTD2649,Pseudonitzschia pseudodelicatissima,growth rate,2.36,day^-1,2.73148e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,pseudodelicatissima,2.98e-16,m^3,2.7314814814814812e-05
21854,MTD2650,Pseudonitzschia seriata,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,-1.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,3.472222222222222e-06
21855,MTD2650,Pseudonitzschia seriata,growth rate,0.32,day^-1,3.7037000000000002e-06,s^-1,-1.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,3.7037037037037037e-06
21856,MTD2650,Pseudonitzschia seriata,growth rate,0.35,day^-1,4.05093e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,4.050925925925926e-06
21857,MTD2650,Pseudonitzschia seriata,growth rate,0.37,day^-1,4.28241e-06,s^-1,2.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,4.282407407407408e-06
21858,MTD2650,Pseudonitzschia seriata,growth rate,0.35,day^-1,4.05093e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,4.050925925925926e-06
21859,MTD2650,Pseudonitzschia seriata,growth rate,0.49,day^-1,5.6713e-06,s^-1,6.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,5.671296296296296e-06
21860,MTD2650,Pseudonitzschia seriata,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,seriata,1.1099999999999999e-15,m^3,5.324074074074074e-06
21861,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.17,day^-1,1.96759e-06,s^-1,22.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,1.9675925925925925e-06
21862,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.199074074074074e-06
21863,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.2,day^-1,2.31481e-06,s^-1,24.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.3148148148148148e-06
21864,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.22,day^-1,2.5463e-06,s^-1,25.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.546296296296296e-06
21865,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.22,day^-1,2.5463e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.546296296296296e-06
21866,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.24,day^-1,2.77778e-06,s^-1,27.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.7777777777777775e-06
21867,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.27,day^-1,3.125e-06,s^-1,28.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,3.125e-06
21868,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.27,day^-1,3.125e-06,s^-1,29.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,3.125e-06
21869,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.26,day^-1,3.00926e-06,s^-1,30.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,3.0092592592592593e-06
21870,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.26,day^-1,3.00926e-06,s^-1,31.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,3.0092592592592593e-06
21871,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.24,day^-1,2.77778e-06,s^-1,32.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.7777777777777775e-06
21872,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.21,day^-1,2.43056e-06,s^-1,33.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,2.4305555555555557e-06
21873,MTD2651,Pyrodinium bahamense var. compressum,growth rate,0.17,day^-1,1.96759e-06,s^-1,34.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Pyrodinium,bahamense,2.17e-14,m^3,1.9675925925925925e-06
21874,MTD2652,Rhizosolenia alata f. indica,growth rate,0.31,day^-1,3.588e-06,s^-1,16.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Proboscia,indica,3.15e-14,m^3,3.587962962962963e-06
21875,MTD2652,Rhizosolenia alata f. indica,growth rate,0.7,day^-1,8.10185e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Proboscia,indica,2.55e-14,m^3,8.101851851851852e-06
21876,MTD2652,Rhizosolenia alata f. indica,growth rate,0.44,day^-1,5.09259e-06,s^-1,26.0,celsius,Chromista,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Proboscia,indica,2.96e-14,m^3,5.092592592592592e-06
21877,MTD2653,Rhizosolenia fragilissimus,growth rate,0.31,day^-1,3.588e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,3.587962962962963e-06
21878,MTD2653,Rhizosolenia fragilissimus,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,3.819444444444444e-06
21879,MTD2653,Rhizosolenia fragilissimus,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,3.819444444444444e-06
21880,MTD2653,Rhizosolenia fragilissimus,growth rate,0.35,day^-1,4.05093e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.050925925925926e-06
21881,MTD2653,Rhizosolenia fragilissimus,growth rate,0.35,day^-1,4.05093e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.050925925925926e-06
21882,MTD2653,Rhizosolenia fragilissimus,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,fragilissimus,1.31e-14,m^3,4.398148148148148e-06
