,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
43890,MTD4602,Chaetoceros sp. strain CS256,growth rate,0.74,day^-1,8.56481e-06,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,,,
43891,MTD4602,Chaetoceros sp. strain CS256,growth rate,0.84,day^-1,9.72222e-06,s^-1,27.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,,,
43892,MTD4602,Chaetoceros sp. strain CS256,growth rate,0.87,day^-1,1.00694e-05,s^-1,30.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,,,
43893,MTD4602,Chaetoceros sp. strain CS256,growth rate,0.76,day^-1,8.796299999999999e-06,s^-1,33.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,,,
43894,MTD4602,Chaetoceros sp. strain CS256,growth rate,0.78,day^-1,9.02778e-06,s^-1,35.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,,,,
43897,MTD4603,Gyrodinium uncatenum,growth rate,0.08,day^-1,9.259260000000001e-07,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,uncatenum,,,
43898,MTD4603,Gyrodinium uncatenum,growth rate,0.58,day^-1,6.713e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,uncatenum,,,
43904,MTD4605,Dunaliella tertiolecta,growth rate,0.304985,day^-1,3.5299199999999996e-06,s^-1,12.3,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,tertiolecta,,,
43905,MTD4605,Dunaliella tertiolecta,growth rate,0.561449,day^-1,6.498250000000001e-06,s^-1,16.3,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,tertiolecta,,,
43906,MTD4605,Dunaliella tertiolecta,growth rate,0.7971189999999999,day^-1,9.22592e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,tertiolecta,,,
43907,MTD4606,Asterionella formosa,growth rate,0.735,day^-1,8.50694e-06,s^-1,5.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,
43908,MTD4606,Asterionella formosa,growth rate,1.916,day^-1,2.2175900000000002e-05,s^-1,18.5,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,formosa,,,
43913,MTD4608,Chlorella sp.,growth rate,0.506691,day^-1,5.86447e-06,s^-1,18.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,
43914,MTD4608,Chlorella sp.,growth rate,0.822766,day^-1,9.52275e-06,s^-1,23.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,
43915,MTD4608,Chlorella sp.,growth rate,0.879604,day^-1,1.0180599999999999e-05,s^-1,28.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,
43916,MTD4608,Chlorella sp.,growth rate,0.63215,day^-1,7.3165499999999994e-06,s^-1,35.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,,,,
43917,MTD4609,Alexandrium tamarense,growth rate,0.345,day^-1,3.99306e-06,s^-1,8.0,celsius,Chromista,Dinophyta,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,,,
43918,MTD4609,Alexandrium tamarense,growth rate,0.4,day^-1,4.62963e-06,s^-1,12.0,celsius,Chromista,Dinophyta,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,,,
43919,MTD4609,Alexandrium tamarense,growth rate,0.537,day^-1,6.21528e-06,s^-1,16.0,celsius,Chromista,Dinophyta,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,,,
43920,MTD4610,Desmodesmus quadricaudatus,growth rate,0.377,day^-1,4.36343e-06,s^-1,26.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
43921,MTD4610,Desmodesmus quadricaudatus,growth rate,0.486,day^-1,5.625e-06,s^-1,31.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
43922,MTD4610,Desmodesmus quadricaudatus,growth rate,0.51,day^-1,5.90278e-06,s^-1,33.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
43923,MTD4610,Desmodesmus quadricaudatus,growth rate,0.36,day^-1,4.16667e-06,s^-1,36.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
43924,MTD4610,Desmodesmus quadricaudatus,growth rate,0.182,day^-1,2.10648e-06,s^-1,39.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,quadricaudatus,,,
43925,MTD4611,Chlorella vulgaris,growth rate,0.154,day^-1,1.78241e-06,s^-1,16.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43926,MTD4611,Chlorella vulgaris,growth rate,0.23800000000000002,day^-1,2.75463e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43927,MTD4611,Chlorella vulgaris,growth rate,0.294,day^-1,3.40278e-06,s^-1,27.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43928,MTD4611,Chlorella vulgaris,growth rate,0.322,day^-1,3.72685e-06,s^-1,28.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43929,MTD4611,Chlorella vulgaris,growth rate,0.364,day^-1,4.213e-06,s^-1,32.5,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43930,MTD4611,Chlorella vulgaris,growth rate,0.35,day^-1,4.05093e-06,s^-1,34.5,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43931,MTD4611,Chlorella vulgaris,growth rate,0.252,day^-1,2.9166700000000004e-06,s^-1,40.5,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43932,MTD4611,Chlorella vulgaris,growth rate,0.126,day^-1,1.45833e-06,s^-1,44.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,vulgaris,,,
43933,MTD4612,Dunaliella viridis,growth rate,0.9,day^-1,1.0416700000000001e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43934,MTD4612,Dunaliella viridis,growth rate,1.11,day^-1,1.28472e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43935,MTD4612,Dunaliella viridis,growth rate,1.4,day^-1,1.62037e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43936,MTD4613,Dunaliella viridis,growth rate,0.24468099999999998,day^-1,2.8319999999999997e-06,s^-1,8.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43937,MTD4613,Dunaliella viridis,growth rate,0.5510520000000001,day^-1,6.377919999999999e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43938,MTD4613,Dunaliella viridis,growth rate,0.8040510000000001,day^-1,9.30614e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43939,MTD4613,Dunaliella viridis,growth rate,0.664728,day^-1,7.693610000000001e-06,s^-1,26.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43940,MTD4613,Dunaliella viridis,growth rate,0.793654,day^-1,9.185800000000001e-06,s^-1,32.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,viridis,,,
43941,MTD4614,Dunaliella salina,growth rate,0.322313,day^-1,3.73048e-06,s^-1,8.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,salina,,,
43942,MTD4614,Dunaliella salina,growth rate,0.526792,day^-1,6.097130000000001e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,salina,,,
43943,MTD4614,Dunaliella salina,growth rate,0.713248,day^-1,8.25519e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,salina,,,
43944,MTD4614,Dunaliella salina,growth rate,0.49629300000000004,day^-1,5.74414e-06,s^-1,26.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,salina,,,
43945,MTD4614,Dunaliella salina,growth rate,0.327859,day^-1,3.79466e-06,s^-1,32.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,salina,,,
43946,MTD4615,Synura sphagnicola,growth rate,0.05267919999999999,day^-1,6.09713e-07,s^-1,5.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43947,MTD4615,Synura sphagnicola,growth rate,0.103279,day^-1,1.19536e-06,s^-1,7.5,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43948,MTD4615,Synura sphagnicola,growth rate,0.1719,day^-1,1.98959e-06,s^-1,10.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43949,MTD4615,Synura sphagnicola,growth rate,0.221807,day^-1,2.56721e-06,s^-1,12.5,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43950,MTD4615,Synura sphagnicola,growth rate,0.234977,day^-1,2.71964e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43951,MTD4615,Synura sphagnicola,growth rate,0.234977,day^-1,2.71964e-06,s^-1,17.5,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43952,MTD4615,Synura sphagnicola,growth rate,0.199626,day^-1,2.31049e-06,s^-1,20.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Synura,sphagnicola,,,
43977,MTD4620,Mallomonas crassisquama,growth rate,0.018000000000000002,day^-1,2.0833300000000002e-07,s^-1,6.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43978,MTD4620,Mallomonas crassisquama,growth rate,0.293,day^-1,3.3912000000000002e-06,s^-1,9.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43979,MTD4620,Mallomonas crassisquama,growth rate,0.409,day^-1,4.7338e-06,s^-1,12.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43980,MTD4620,Mallomonas crassisquama,growth rate,0.41700000000000004,day^-1,4.82639e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43981,MTD4620,Mallomonas crassisquama,growth rate,0.48200000000000004,day^-1,5.5787e-06,s^-1,18.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43982,MTD4620,Mallomonas crassisquama,growth rate,0.474,day^-1,5.48611e-06,s^-1,21.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43983,MTD4620,Mallomonas crassisquama,growth rate,0.047,day^-1,5.44e-07,s^-1,23.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,crassisquama,,,
43985,MTD4621,Mallomonas elongata,growth rate,0.161,day^-1,1.8634299999999998e-06,s^-1,6.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43986,MTD4621,Mallomonas elongata,growth rate,0.28,day^-1,3.24074e-06,s^-1,9.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43987,MTD4621,Mallomonas elongata,growth rate,0.425,day^-1,4.919e-06,s^-1,12.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43988,MTD4621,Mallomonas elongata,growth rate,0.396,day^-1,4.58333e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43989,MTD4621,Mallomonas elongata,growth rate,0.44299999999999995,day^-1,5.12732e-06,s^-1,18.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43990,MTD4621,Mallomonas elongata,growth rate,0.56,day^-1,6.48148e-06,s^-1,21.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43991,MTD4621,Mallomonas elongata,growth rate,0.316,day^-1,3.6574099999999998e-06,s^-1,23.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,elongata,,,
43994,MTD4622,Mallomonas tonsurata,growth rate,0.039,day^-1,4.51389e-07,s^-1,12.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,tonsurata,,,
43995,MTD4622,Mallomonas tonsurata,growth rate,0.256,day^-1,2.9630000000000003e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,tonsurata,,,
43996,MTD4622,Mallomonas tonsurata,growth rate,0.456,day^-1,5.27778e-06,s^-1,18.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,tonsurata,,,
43997,MTD4622,Mallomonas tonsurata,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,21.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,tonsurata,,,
43998,MTD4622,Mallomonas tonsurata,growth rate,0.231,day^-1,2.67361e-06,s^-1,23.0,celsius,Chromista,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,tonsurata,,,
44018,MTD4626,Dunaliella sp.,growth rate,1.93,day^-1,2.2338000000000002e-05,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,,,,
44019,MTD4626,Dunaliella sp.,growth rate,1.85,day^-1,2.1411999999999998e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Dunaliella,,,,
44048,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,0.87,day^-1,1.00694e-05,s^-1,5.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44049,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,0.85,day^-1,9.838e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44050,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,0.83,day^-1,9.60648e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44051,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,1.1,day^-1,1.2731500000000002e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44052,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,0.96,day^-1,1.11111e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44053,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,1.16,day^-1,1.34259e-05,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44054,MTD4631,Ankistrodesmus falcatus strain S/ANKIS-1,growth rate,1.3,day^-1,1.50463e-05,s^-1,35.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Ankistrodesmus,falcatus,,,
44081,MTD4634,Pleurochrysis carterae,growth rate,0.147,day^-1,1.70139e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44082,MTD4634,Pleurochrysis carterae,growth rate,0.252,day^-1,2.9166700000000004e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44083,MTD4634,Pleurochrysis carterae,growth rate,0.2212,day^-1,2.5601900000000002e-06,s^-1,16.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44084,MTD4634,Pleurochrysis carterae,growth rate,0.259,day^-1,2.9976900000000003e-06,s^-1,17.5,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44085,MTD4634,Pleurochrysis carterae,growth rate,0.28,day^-1,3.24074e-06,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44086,MTD4634,Pleurochrysis carterae,growth rate,0.3374,day^-1,3.90509e-06,s^-1,19.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44087,MTD4634,Pleurochrysis carterae,growth rate,0.3206,day^-1,3.7106499999999998e-06,s^-1,20.5,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44088,MTD4634,Pleurochrysis carterae,growth rate,0.3122,day^-1,3.61343e-06,s^-1,22.5,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44089,MTD4634,Pleurochrysis carterae,growth rate,0.3066,day^-1,3.54861e-06,s^-1,23.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44090,MTD4634,Pleurochrysis carterae,growth rate,0.203,day^-1,2.34954e-06,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44092,MTD4634,Pleurochrysis carterae,growth rate,0.1288,day^-1,1.4907399999999998e-06,s^-1,27.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Pleurochrysidaceae,Hymenomonas,carterae,,,
44094,MTD4635,Emiliania huxleyi clone P3,growth rate,0.0679284,day^-1,7.86209e-07,s^-1,8.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44095,MTD4635,Emiliania huxleyi clone P3,growth rate,0.09773380000000001,day^-1,1.13118e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44096,MTD4635,Emiliania huxleyi clone P3,growth rate,0.24329499999999998,day^-1,2.8159100000000003e-06,s^-1,14.5,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44097,MTD4635,Emiliania huxleyi clone P3,growth rate,0.257158,day^-1,2.9763599999999997e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44098,MTD4635,Emiliania huxleyi clone P3,growth rate,0.553825,day^-1,6.41e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44099,MTD4635,Emiliania huxleyi clone P3,growth rate,0.203092,day^-1,2.3506e-06,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44101,MTD4636,Emiliania huxleyi clone P8,growth rate,0.04366830000000001,day^-1,5.0542e-07,s^-1,7.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44102,MTD4636,Emiliania huxleyi clone P8,growth rate,0.18437699999999999,day^-1,2.1340000000000002e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44103,MTD4636,Emiliania huxleyi clone P8,growth rate,0.305678,day^-1,3.5379400000000003e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44104,MTD4636,Emiliania huxleyi clone P8,growth rate,0.5780850000000001,day^-1,6.6908e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44105,MTD4636,Emiliania huxleyi clone P8,growth rate,0.41380900000000004,day^-1,4.7894499999999995e-06,s^-1,22.5,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44108,MTD4637,Emiliania huxleyi clone M,growth rate,0.140709,day^-1,1.62857e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44109,MTD4637,Emiliania huxleyi clone M,growth rate,0.262703,day^-1,3.04054e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44110,MTD4637,Emiliania huxleyi clone M,growth rate,0.493521,day^-1,5.7120000000000005e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44111,MTD4637,Emiliania huxleyi clone M,growth rate,0.355585,day^-1,4.11556e-06,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Nolaerhabdaceae,Pontosphaera,huxleyi,,,
44113,MTD4638,Stichococcus (possibly S. cylindricus),growth rate,0.0831777,day^-1,9.62704e-07,s^-1,10.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,,,,
44114,MTD4638,Stichococcus (possibly S. cylindricus),growth rate,0.33271100000000003,day^-1,3.85082e-06,s^-1,15.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,,,,
44115,MTD4638,Stichococcus (possibly S. cylindricus),growth rate,0.33271100000000003,day^-1,3.85082e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,,,,
44116,MTD4638,Stichococcus (possibly S. cylindricus),growth rate,0.298053,day^-1,3.44969e-06,s^-1,25.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,,,,
44117,MTD4638,Stichococcus (possibly S. cylindricus),growth rate,0.18021800000000002,day^-1,2.08586e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,,,,
44118,MTD4639,Phaeodactylum tricornutum,growth rate,0.740974,day^-1,8.57609e-06,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,tricornutum,,,
44119,MTD4639,Phaeodactylum tricornutum,growth rate,1.06259,day^-1,1.22985e-05,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,tricornutum,,,
44120,MTD4639,Phaeodactylum tricornutum,growth rate,1.51175,day^-1,1.74972e-05,s^-1,19.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,tricornutum,,,
44121,MTD4639,Phaeodactylum tricornutum,growth rate,1.65385,day^-1,1.91418e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,tricornutum,,,
44122,MTD4640,Monoraphidium convolutum strain CCAP 202/10B,growth rate,2.00458,day^-1,2.3201199999999997e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,convolutum,,,
44123,MTD4640,Monoraphidium convolutum strain CCAP 202/10B,growth rate,1.61503,day^-1,1.86925e-05,s^-1,29.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,convolutum,,,
44124,MTD4640,Monoraphidium convolutum strain CCAP 202/10B,growth rate,0.255771,day^-1,2.96032e-06,s^-1,33.5,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,convolutum,,,
44125,MTD4641,Monoraphidium contortum,growth rate,0.573926,day^-1,6.6426600000000005e-06,s^-1,17.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,contortum,,,
