,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,GenusSpecies,MinVolume,MaxVolume,AverageVolume,VolumeUnit,Sources,Notes
59,MTD5004,Methanococcus vulcanius,Growth rate,0.793142,h^-1,0.00022032,s^-1,79.5092,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999997e-17,7.33e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
60,MTD5004,Methanococcus vulcanius,Growth rate,0.566751,h^-1,0.00015743,s^-1,84.5033,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999997e-17,7.33e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
61,MTD5004,Methanococcus vulcanius,Growth rate,0.201437,h^-1,5.600000000000001e-05,s^-1,88.0034,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999997e-17,7.33e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
62,MTD5004,Methanococcus vulcanius,Growth rate,0.026755,h^-1,7.43e-06,s^-1,89.31700000000002,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999997e-17,7.33e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
63,MTD5004,Methanococcus vulcanius,Growth rate,0.00674202,h^-1,1.87e-06,s^-1,89.9022,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,,,Methanocaldococcus vulcanius,5.24e-19,1.4099999999999997e-17,7.33e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
64,MTD5007,Methanococcus jannaschii,Growth Rate,0.186013,h^-1,5.17e-05,s^-1,51.2012,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
65,MTD5007,Methanococcus jannaschii,Growth Rate,0.258181,h^-1,7.170000000000001e-05,s^-1,56.0508,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
66,MTD5007,Methanococcus jannaschii,Growth Rate,0.365857,h^-1,0.00010163,s^-1,60.9791,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
67,MTD5007,Methanococcus jannaschii,Growth Rate,0.764479,h^-1,0.00021236,s^-1,70.277,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
68,MTD5007,Methanococcus jannaschii,Growth Rate,1.15339,h^-1,0.00032039,s^-1,75.5411,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
69,MTD5007,Methanococcus jannaschii,Growth Rate,1.32346,h^-1,0.00036763,s^-1,82.2384,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
70,MTD5007,Methanococcus jannaschii,Growth Rate,1.43688,h^-1,0.00039913,s^-1,86.2145,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
71,MTD5007,Methanococcus jannaschii,Growth Rate,0.018474200000000003,h^-1,5.13e-06,s^-1,99.8562,Celsius,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,,,Methanocaldococcus jannaschii,1.7700000000000002e-18,1.7700000000000002e-18,1.7700000000000002e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267
72,MTD5015,Methanobacterium subterraneum,Growth Rate,0.031700099999999995,h^-1,8.81e-06,s^-1,3.60868,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
73,MTD5015,Methanobacterium subterraneum,Growth Rate,0.0517425,h^-1,1.44e-05,s^-1,13.0588,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
74,MTD5015,Methanobacterium subterraneum,Growth Rate,0.061778,h^-1,1.7199999999999998e-05,s^-1,16.9395,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
75,MTD5015,Methanobacterium subterraneum,Growth Rate,0.0783956,h^-1,2.18e-05,s^-1,19.8312,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
76,MTD5015,Methanobacterium subterraneum,Growth Rate,0.114169,h^-1,3.17e-05,s^-1,24.8213,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
77,MTD5015,Methanobacterium subterraneum,Growth Rate,0.128223,h^-1,3.5600000000000005e-05,s^-1,29.9961,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
78,MTD5015,Methanobacterium subterraneum,Growth Rate,0.129623,h^-1,3.6e-05,s^-1,36.8513,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
79,MTD5015,Methanobacterium subterraneum,Growth Rate,0.130076,h^-1,3.61e-05,s^-1,39.931,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
80,MTD5015,Methanobacterium subterraneum,Growth Rate,0.06837689999999999,h^-1,1.9e-05,s^-1,44.9571,Celsius,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,,,Methanobacterium subterraneum,4.4499999999999995e-21,8.479999999999999e-19,4.26e-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234
81,MTD5047,Thermococcus barophilus,specific Growth,0.411721,h^-1,0.000114367,s^-1,74.9757,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
82,MTD5047,Thermococcus barophilus,specific Growth,0.781749,h^-1,0.000217153,s^-1,79.9191,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
83,MTD5047,Thermococcus barophilus,specific Growth,1.56251,h^-1,0.000434031,s^-1,84.9413,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
84,MTD5047,Thermococcus barophilus,specific Growth,1.16469,h^-1,0.000323525,s^-1,89.9306,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
85,MTD5047,Thermococcus barophilus,specific Growth,0.766868,h^-1,0.000213019,s^-1,94.92,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
86,MTD5047,Thermococcus barophilus,specific Growth,0.755579,h^-1,0.000209883,s^-1,98.0241,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
87,MTD5047,Thermococcus barophilus,specific Growth,0.0595504,h^-1,1.65e-05,s^-1,100.031,Celsius,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,barophilus,,,Thermococcus barophilus,2.68e-19,4.19e-18,2.23e-18,m^3,https://www.ncbi.nlm.nih.gov/pubmed/10319455,
88,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.00603688,h^-1,1.68e-06,s^-1,20.0483,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
89,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.0237395,h^-1,6.59e-06,s^-1,24.8713,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
90,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.03399,h^-1,9.44e-06,s^-1,29.828000000000007,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
91,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.05796000000000001,h^-1,1.6100000000000002e-05,s^-1,36.6892,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
92,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.0459716,h^-1,1.28e-05,s^-1,39.7954,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
93,MTD5048,Methanohalophilus portucalensis,Growth Rate,0.000129082,h^-1,4e-08,s^-1,44.8477,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,portucalensis,,,Methanohalophilus portucalensis,1.1300000000000002e-19,4.19e-18,2.1499999999999997e-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251
94,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00581568,h^-1,1.62e-06,s^-1,14.8989,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
95,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00470456,h^-1,1.31e-06,s^-1,14.9,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
96,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.00331566,h^-1,9.2e-07,s^-1,14.9015,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
97,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0101382,h^-1,2.82e-06,s^-1,19.7613,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
98,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0115271,h^-1,3.2e-06,s^-1,19.7599,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
99,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.012916,h^-1,3.59e-06,s^-1,19.7584,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
100,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0252948,h^-1,7.03e-06,s^-1,24.8406,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
101,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.025850400000000003,h^-1,7.18e-06,s^-1,24.84,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
102,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.025850400000000003,h^-1,7.18e-06,s^-1,24.84,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
103,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0404518,h^-1,1.12e-05,s^-1,29.9959,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
104,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0433685,h^-1,1.2e-05,s^-1,29.9929,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
105,MTD5054,Methanoculleus submarinus,Specific Growth Rate,0.0447574,h^-1,1.24e-05,s^-1,29.9914,Celsius,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,,,Methanoculleus submarinus,2.68e-19,4.19e-18,2.23e-18,m^3,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,
